id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
31777743,ec071656-35c5-4246-8bbe-d24044aed015,2019/08/27 10:31 AM HST,2019-08-27,2019-08-27 20:31:00 UTC,Hawaii,84694,nicolascatassi,nicola scatassi,2019-08-30 09:09:49 UTC,2022-11-30 09:09:32 UTC,research,,https://www.inaturalist.org/observations/31777743,https://static.inaturalist.org/photos/49772347/medium.jpeg,,"",,3,0,false,,"Provincia di Alessandria, Italia",45.1467443076,8.404057593,15,,,,15,,open,false,,,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
31900434,64307afd-eca0-46f6-8cae-b0887895b8c0,2019-09-01 7:56:39 AM CEST,2019-09-01,2019-09-01 05:56:39 UTC,Rome,629916,raffaeleb,"",2019-09-01 05:57:30 UTC,2022-11-30 09:01:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31900434,https://inaturalist-open-data.s3.amazonaws.com/photos/49977988/medium.jpeg,,"",,4,0,false,2,"10143 Torino TO, Italia",45.0837554932,7.650534153,,,,,,,open,false,gps,gps,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
31917301,7d0c4f87-af5a-4b26-be58-feb89df9f8d9,2019-09-01 6:09:56 PM IST,2019-09-01,2019-09-01 18:09:56 UTC,UTC,1604665,darshak,Darshak Bhil,2019-09-01 14:56:57 UTC,2022-04-18 12:44:34 UTC,research,,https://www.inaturalist.org/observations/31917301,https://static.inaturalist.org/photos/50005959/medium.jpeg,,"",,4,0,false,2,"Janta Plot, New Kumbharvada, Mahuva, Gujarat 364290, India",21.0869750977,71.764289856,,,,,,,open,false,gps,gps,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
31949586,9b18ffe5-5fa6-4136-ac69-c3d8d3ca13ef,2019/08/23 12:16 AM CEST,2019-08-23,2019-08-22 22:16:00 UTC,Paris,2201795,frappan0ia,Erik,2019-09-01 22:28:02 UTC,2022-11-30 09:00:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31949586,https://inaturalist-open-data.s3.amazonaws.com/photos/50056957/medium.jpg,,"",,4,0,false,,"10142 Torino TO, Italia",45.0743324,7.6145402,182,,,,182,,open,false,,,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
32045345,3821d81e-bda5-4ced-8bca-2ff8f61a2c40,Tue Sep 03 2019 09:34:07 GMT+0200 (GMT+2),2019-09-03,2019-09-03 07:34:07 UTC,Pretoria,1954929,lovesdaryl,,2019-09-03 11:27:24 UTC,2022-11-30 09:00:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32045345,https://inaturalist-open-data.s3.amazonaws.com/photos/50221247/medium.jpg,,"",,4,0,false,3,"Viale dei Mille, Comacchio, Emilia-Romagna, IT",44.6903790028,12.2386705605,103,,,,103,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
32052676,ebce788a-e071-451a-8975-0580a58d925a,2019-08-31 08:23:00,2019-08-31,2019-08-31 07:23:00 UTC,London,97542,paulcools,Paul Cools,2019-09-03 14:49:10 UTC,2023-03-20 17:03:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32052676,https://inaturalist-open-data.s3.amazonaws.com/photos/50233655/medium.jpg,,"",,4,0,false,,"Limburg, Vlaanderen, BE",50.901548,5.697465,5,,,,5,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
32055915,f18699b6-72a9-4edf-a627-c9dcbd218386,2018/09/18 8:08 PM CEST,2018-09-18,2018-09-18 18:08:00 UTC,Brussels,64204,minazaki,Mina Zaki,2019-09-03 15:53:06 UTC,2019-09-04 07:58:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32055915,https://inaturalist-open-data.s3.amazonaws.com/photos/50238056/medium.jpeg,,"",,4,0,false,,"Almería, Spain",37.1378578959,-1.8582824355,792,,,,792,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
32092701,dbb0bb4c-189f-4979-aba3-11be669e8c04,2019-08-08 6:00:21 PM GMT+05:30,2019-08-08,2019-08-08 12:30:21 UTC,Chennai,316779,devispiders,Priyadarshini,2019-09-04 05:39:45 UTC,2024-01-05 12:17:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32092701,https://inaturalist-open-data.s3.amazonaws.com/photos/50301816/medium.jpeg,,"",,5,0,false,2,"Doordarshan Colony, Gajapati Nagar, Bhubaneswar, Odisha 751013, India",20.301251,85.8330343,2010,,,,2010,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
32095033,41125c33-7a4e-4df1-97fb-22a0ae9657d4,2019/08/31 6:00 PM SST,2019-08-31,2019-08-31 05:00:00 UTC,Samoa,2094096,nikolays,Николай,2019-09-04 07:44:43 UTC,2024-08-11 22:09:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32095033,https://inaturalist-open-data.s3.amazonaws.com/photos/50306168/medium.jpeg,,"",Массовый лет,3,0,false,,"Lenins'kyi, UA-KR, UA",45.0813587929,36.3627613942,3906,,,,3906,,open,false,,,Дозорщик седлоносец,Anax ephippiger,Vagrant Emperor,Insecta,94041
32206324,7e19d14f-ef8e-4d55-ab6a-1b4c9e78145f,2019-09-06 10:33:33 AM GMT+02:00,2019-09-06,2019-09-06 08:33:33 UTC,Africa/Johannesburg,2172699,purplephoenix,,2019-09-06 09:01:17 UTC,2019-10-07 12:29:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32206324,https://inaturalist-open-data.s3.amazonaws.com/photos/50493260/medium.jpeg,,"",I found this injured green and orange coloured dragonfly this morning in the backyard of our home while was sweeping the remains of dry palm fronds. Its two left wings were broken and was not able to fly,2,0,false,2,"Khartoum, SD-KH, SD",15.5963016667,32.5749366667,2,,,,2,,open,false,,,Zadellibel,Anax ephippiger,Vagrant Emperor,Insecta,94041
32275143,e529c86c-50e0-480f-842d-ad8dc943fbe3,2019/09/02 9:53 AM CEST,2019-09-02,2019-09-02 07:53:00 UTC,Paris,1023234,muge57,Gérard,2019-09-07 16:13:53 UTC,2022-01-18 18:41:04 UTC,research,,https://www.inaturalist.org/observations/32275143,https://static.inaturalist.org/photos/50606474/medium.jpeg,,Odonates,,3,0,false,,"34300 Agde, France",43.2983598624,3.5017886375,31,,,,31,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
32281022,6f5fb070-32ff-4127-ab1b-7014c877d9af,2019-09-06 1:18:51 PM CEST,2019-09-06,2019-09-06 11:18:51 UTC,Paris,422147,emilianofranci,"",2019-09-07 17:34:47 UTC,2022-11-30 09:00:40 UTC,research,,https://www.inaturalist.org/observations/32281022,https://static.inaturalist.org/photos/50615932/medium.jpeg,,"",,2,0,false,2,"27100 Pavia PV, Italia",45.1859054565,9.1527395248,,,,,,,open,false,gps,gps,Дозорщик седлоносец,Anax ephippiger,Vagrant Emperor,Insecta,94041
32322948,b576bc21-a977-4f4d-9450-809f3740da64,2019/09/08 7:29 AM IST,2019-09-08,2019-09-08 01:59:00 UTC,Chennai,1210165,jeyan,Subash Jeyan,2019-09-08 04:19:19 UTC,2022-04-18 13:11:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32322948,https://inaturalist-open-data.s3.amazonaws.com/photos/50685253/medium.jpg,,"",,3,0,false,,"Adyar, Chennai, Tamil Nadu, India",13.0105273097,80.2755964666,1,,,,1,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
32405094,4e42ec4a-c19b-4054-bc71-869da8dd65e0,Sun Sep 08 2019 13:59:48 GMT+0200 (GMT+2),2019-09-08,2019-09-08 09:59:48 UTC,Pretoria,186190,alessandro_bergamo,Alessandro Bergamo,2019-09-09 12:21:55 UTC,2022-11-30 09:00:32 UTC,research,,https://www.inaturalist.org/observations/32405094,https://static.inaturalist.org/photos/50822078/medium.jpg,,"",,3,0,false,3,"San Gillio, Piemonte, IT",45.1252333333,7.5183216667,5,,,,5,,open,false,,,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
32520101,dbfb4565-50e1-4d03-8abf-6e32e81ea75a,2019-09-10 8:06:56 AM CEST,2019-09-10,2019-09-10 06:06:56 UTC,Rome,256301,artena,Alina Pratola,2019-09-11 11:28:15 UTC,2022-11-30 09:00:23 UTC,research,,https://www.inaturalist.org/observations/32520101,https://static.inaturalist.org/photos/51014018/medium.jpeg,,"",,6,0,false,2,"Torino, Piemonte, IT",45.0597229004,7.6505556107,,,,,,,open,false,gps,gps,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
32552847,130f9b1d-7d73-400a-af61-4138b0687213,2019/08/29 12:50 PM CEST,2019-08-29,2019-08-29 10:50:00 UTC,Paris,2243582,paulschrijvershof,Paul G. Schrijvershof,2019-09-11 21:48:57 UTC,2024-01-04 16:29:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32552847,https://inaturalist-open-data.s3.amazonaws.com/photos/51068662/medium.jpg,,"",,3,0,false,,"Botlek, Botlek Rotterdam, Nederland",51.9192679683,3.9920638047,15,,,,15,,open,false,,,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
32581891,28f2d4e7-d872-4d58-b3ac-1dbedf40d26a,2019-09-12 3:14:45 PM CEST,2019-09-12,2019-09-12 13:14:45 UTC,Paris,84694,nicolascatassi,nicola scatassi,2019-09-12 13:14:58 UTC,2022-11-30 09:00:12 UTC,research,,https://www.inaturalist.org/observations/32581891,https://static.inaturalist.org/photos/51602414/medium.jpeg,,"","",3,0,false,2,"15053 Castelnuovo Scrivia AL, Italia",44.9771616291,8.868629355,22,,,,22,,open,false,,,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
32717711,8fe83b1c-cef0-4a95-96da-acbd9c0913d1,2019-03-15 12:05:00 PM GMT+01:00,2019-03-15,2019-03-15 11:05:00 UTC,Amsterdam,1246902,jporrero,Jesús Porrero Bastante,2019-09-14 19:33:30 UTC,2021-09-12 20:05:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32717711,https://inaturalist-open-data.s3.amazonaws.com/photos/51333766/medium.jpg,,"",,2,0,false,2,"13600 Alcázar de San Juan, Cdad. Real, España",39.3946163612,-3.2335769758,11,,,,11,,open,false,gps,gps,Anax ephippiger,Anax ephippiger,Vagrant Emperor,Insecta,94041
32790367,f9e030e7-736a-4d11-a5fe-983c89ee58a6,2019/09/15 12:54 PM CEST,2019-09-15,2019-09-15 10:54:00 UTC,Amsterdam,962353,housecrows,Gerben ter Haar,2019-09-15 20:41:47 UTC,2023-07-07 14:57:46 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/32790367,https://inaturalist-open-data.s3.amazonaws.com/photos/51454260/medium.jpg,,"",Long hoped for find is a regionally rare species. ,2,0,false,,"6566 Millingen aan de Rijn, Nederland",51.87639,6.0136647222,,,,,,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
32825159,62c6a89e-da27-4ba0-ba2f-43731685676d,2019-09-16 10:05:00 AM GMT+02:00,2019-09-16,2019-09-16 06:05:00 UTC,Pretoria,1437774,valentinabuono,Valentina,2019-09-16 12:01:24 UTC,2022-11-30 09:00:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32825159,https://inaturalist-open-data.s3.amazonaws.com/photos/51512921/medium.jpg,,"",Many of them this morning. Picture by Marta Guidoboni,4,0,false,2,"45030 Santa Maria Maddalena RO, Italia",44.8972582253,11.6070784628,698,,,,698,,open,false,gps,gps,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
32839720,b41ce8c1-d3ca-4699-b0f0-a2be5b81d4c5,Sat Sep 14 2019 18:55:13 GMT+0300 (GMT+3),2019-09-14,2019-09-14 15:55:13 UTC,Baghdad,1833975,anastasiamustela,anastasia mustela,2019-09-16 16:42:29 UTC,2022-10-18 18:14:03 UTC,research,,https://www.inaturalist.org/observations/32839720,https://static.inaturalist.org/photos/51536502/medium.jpg,,"",,5,0,false,3,"Дивный проезд, Витязево, Краснодарский край, RU",44.980595,37.2551166667,8,,,,8,,open,false,,,Дозорщик седлоносец,Anax ephippiger,Vagrant Emperor,Insecta,94041
33024270,214bccc1-b382-4a5c-b0b4-c6942411b622,2019-09-12 5:41:27 PM CEST,2019-09-12,2019-09-12 15:41:27 UTC,Ljubljana,112445,leibele,Giacomo Gola,2019-09-19 19:14:30 UTC,2022-11-30 08:59:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33024270,https://inaturalist-open-data.s3.amazonaws.com/photos/51838965/medium.jpg,,"",4190,2,0,false,2,"Piazza Nettuno, 11, 16146 Genova GE, Italia",44.39016891,8.97447518,9,,,,9,,open,false,,,Imperatore migrante,Anax ephippiger,Vagrant Emperor,Insecta,94041
33052990,50744a21-24bc-4d95-9ab5-018432f7a731,2019/08/19 7:03 AM UTC,2019-08-19,,UTC,734526,pierangelovillani,Pierangelo Villani,2019-09-20 07:09:07 UTC,2022-11-30 08:59:51 UTC,research,,https://www.inaturalist.org/observations/33052990,https://static.inaturalist.org/photos/51882611/medium.png,,"",,5,0,false,,"Provincia di Vercelli, Italia",45.2167070832,8.1729557582,158,,,,158,,open,false,,,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
33099286,78051b72-4307-4d21-a964-4e9a4a18fbfd,2019/09/17 4:02 PM EDT,2019-09-17,2019-09-17 20:02:00 UTC,Eastern Time (US & Canada),1576809,jpiolain,Julien Piolain,2019-09-20 22:51:12 UTC,2022-01-18 18:41:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33099286,https://inaturalist-open-data.s3.amazonaws.com/photos/51957090/medium.jpeg,,"",,2,0,false,,"Villeneuve-lès-Maguelone, France",43.5148413889,3.9004813889,,,,,,,open,false,,,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
33184294,04b53594-517c-4ddb-86f1-c78b5d9fb54e,2019/09/21 11:22 PM WEST,2019-09-21,2019-09-21 22:22:00 UTC,Lisbon,1194776,romuloarrais,"",2019-09-22 10:42:45 UTC,2019-09-24 16:56:50 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/33184294,https://inaturalist-open-data.s3.amazonaws.com/photos/52097767/medium.jpg,,"",,3,0,false,,"Vieira de Leiria, Portugal",39.8357505855,-8.9162377448,87,,,,87,,open,false,,,Anax ephippiger,Anax ephippiger,Vagrant Emperor,Insecta,94041
33194096,e0e1adb0-b236-4003-8e75-4b3685f3ea31,2019-09-22 4:14:54 PM GMT+02:00,2019-09-22,2019-09-22 14:14:54 UTC,Pretoria,238471,borghesio,Luca Borghesio,2019-09-22 14:55:22 UTC,2022-11-30 08:59:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33194096,https://inaturalist-open-data.s3.amazonaws.com/photos/52113298/medium.jpeg,,"",,2,0,false,2,"10040 Bandonio, Metropolitan City of Turin, Italy",45.2468070984,7.7173247337,,,,,,,open,false,gps,gps,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
33248161,6df43c08-93e7-46d7-b9bd-d44b1d2c3973,2019-09-23 9:29:09 AM WEST,2019-09-23,2019-09-23 08:29:09 UTC,Lisbon,29729,ldacosta,Luis da Costa,2019-09-23 08:31:49 UTC,2019-09-24 16:55:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33248161,https://inaturalist-open-data.s3.amazonaws.com/photos/52205817/medium.jpeg,,"",,3,0,false,2,"Gâmbia-Pontes-Alto da Guerra, 2910, Portugal",38.5696517972,-8.7432527401,5,,,,5,,open,false,,,Anax ephippiger,Anax ephippiger,Vagrant Emperor,Insecta,94041
33256188,27fec8aa-5e7f-4ea1-a155-779318caf147,2019/09/14 9:14 AM CEST,2019-09-14,2019-09-14 07:14:00 UTC,Bern,693281,vmoser,Valentin Moser,2019-09-23 13:43:45 UTC,2022-04-28 16:25:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/33256188,https://inaturalist-open-data.s3.amazonaws.com/photos/52218029/medium.jpeg,,"",,4,1,false,,"Distrikt Baabda, Libanon",33.805232181,35.7409957791,286,,,,286,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
33278231,d4fb2721-ce09-467d-880a-4c5f4ef49c5b,2019/06/22 4:30 PM CEST,2019-06-22,2019-06-22 14:30:00 UTC,Paris,2243582,paulschrijvershof,Paul G. Schrijvershof,2019-09-23 20:55:41 UTC,2022-01-18 18:40:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33278231,https://inaturalist-open-data.s3.amazonaws.com/photos/52255603/medium.jpg,,"",,3,0,false,,"Arles, Frankrijk",43.6,4.55,,,,,,,open,false,,,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
33363633,0e09b748-e4a3-41ba-9673-c3e964df72d4,2019/09/23 10:21 AM CEST,2019-09-23,2019-09-23 08:21:00 UTC,Rome,393102,lucaboscain,Luca Boscain,2019-09-25 11:16:57 UTC,2024-02-06 15:46:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33363633,https://inaturalist-open-data.s3.amazonaws.com/photos/52397081/medium.jpg,,"",,3,0,false,,"Province of Syracuse, Italy",37.15586,15.2294866667,,,,,,,open,false,,,Дозорщик седлоносец,Anax ephippiger,Vagrant Emperor,Insecta,94041
33452246,92a63c81-a47e-4560-8b36-9fff40b2d9d8,2019/09/25 12:52 PM UTC,2019-09-25,2019-09-25 12:52:00 UTC,UTC,1355499,joaotiagotavares,Joao Tiago Tavares,2019-09-26 21:44:31 UTC,2023-11-22 16:45:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33452246,https://static.inaturalist.org/photos/52540639/medium.jpg,,"",,2,0,false,,"São Brás de Alportel, Faro, Portugal",37.1943361111,-7.9352555556,,,,,,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
33452256,1add6d45-2b1b-4c7d-a1bf-e43a52c1d62d,2019/09/25 4:52 PM UTC,2019-09-25,,UTC,1355499,joaotiagotavares,Joao Tiago Tavares,2019-09-26 21:44:35 UTC,2023-06-20 21:28:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33452256,https://static.inaturalist.org/photos/52540701/medium.jpg,,"",,1,0,false,,"Silves, Faro, Portugal",37.0955972222,-8.3346805556,,,,,,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
33603375,aacb16cd-e9c0-4b81-be1f-8500a780b647,2019-09-29 10:13:17 PM GMT+05:30,2019-09-29,2019-09-29 16:43:17 UTC,Chennai,2305122,dhavalvargiya,Dhaval Vargiya,2019-09-29 18:14:21 UTC,2022-04-27 12:14:04 UTC,research,,https://www.inaturalist.org/observations/33603375,https://static.inaturalist.org/photos/52791131/medium.jpeg,,"",,2,0,false,2,"Devbhumi Dwarka, IN-GJ, IN",22.4283250259,69.0238866583,132,,,,132,,open,false,gps,gps,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
33691938,3effca4f-5276-4d66-8f1a-a920fafe9245,2009/06/01 5:33 PM CEST,2009-06-01,2009-06-01 15:33:00 UTC,Paris,2243582,paulschrijvershof,Paul G. Schrijvershof,2019-10-01 09:35:09 UTC,2019-10-02 04:11:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33691938,https://inaturalist-open-data.s3.amazonaws.com/photos/52944405/medium.jpg,,"",,1,0,false,,"Alaa, Tunesië",35.559,9.753,,,,,,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
33908885,55f83d36-4c32-4dfe-96e5-8a46840fc8c1,2019/10/05 2:08 PM CEST,2019-10-05,2019-10-05 12:08:00 UTC,Rome,277626,robangutan,Roberto Ostellino,2019-10-05 19:41:29 UTC,2022-11-30 08:59:23 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/33908885,https://inaturalist-open-data.s3.amazonaws.com/photos/53306339/medium.jpg,,"",,5,0,false,,"Città Metropolitana di Torino, Italia",44.85757,7.6580033333,,,,,,,open,false,,,Дозорщик седлоносец,Anax ephippiger,Vagrant Emperor,Insecta,94041
33970562,c5243698-f6ab-4980-bd73-6d5b564cba6a,2010-12-08,2010-12-08,,Eastern Time (US & Canada),520,johnnybirder,Johnny Wilson,2019-10-06 19:54:32 UTC,2024-05-29 10:03:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33970562,https://static.inaturalist.org/photos/21178/medium.jpg,,"","",2,0,false,,"Katima Mulilo, Namibia",-17.533371,24.548309,10,,,,10,,open,false,,,Vagrant Emperor,Anax ephippiger,Vagrant Emperor,Insecta,94041
34400257,7ce192e7-224d-42a6-8f3f-d4cc80fdebc3,Tue Oct 15 2019 09:52:28 GMT+0100 (GMT+1),2019-10-15,2019-10-15 07:52:28 UTC,Amsterdam,2290515,heidith,,2019-10-15 08:52:45 UTC,2021-12-30 15:58:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34400257,https://inaturalist-open-data.s3.amazonaws.com/photos/54136822/medium.jpg,,"",,3,0,false,3,"Tenerife, Arona, Kanariøyene, ES",28.0228913203,-16.6972277966,10,,,,10,,open,false,,,Zadellibel,Anax ephippiger,Vagrant Emperor,Insecta,94041
34959448,3e9f49bb-f54c-4413-80bc-a45fbfe468a9,2019/10/27 12:48 PM CET,2019-10-27,2019-10-27 11:48:00 UTC,Rome,277626,robangutan,Roberto Ostellino,2019-10-27 14:06:42 UTC,2022-11-30 08:59:11 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/34959448,https://inaturalist-open-data.s3.amazonaws.com/photos/55088028/medium.jpg,,"",,5,0,false,,"Città Metropolitana di Torino, Italia",44.8575033333,7.6578133333,,,,,,,open,false,,,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
35044330,d1888732-85e2-4d88-981e-e922c3c75406,2019-05-20 20:27:07,2019-05-20,2019-05-20 14:57:07 UTC,Chennai,1866941,risonkj,"",2019-10-29 12:49:40 UTC,2022-02-07 13:19:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35044330,https://static.inaturalist.org/photos/55234966/medium.jpg,,"Risonthumboor, Rison, Thumboor, anax, ephippiger, Vagrant emperor (Anax ephippiger) female. തുരുമ്പൻ ചാത്തൻ","",4,0,false,,"Kottanellur, Kerala, India",10.312354,76.257251,,,,,,,open,false,,"",Zadellibel,Anax ephippiger,Vagrant Emperor,Insecta,94041
35144745,79f174f3-a352-4ad4-a09b-2b6e0b751d3f,2019/09/01 12:46 PM CEST,2019-09-01,2019-09-01 10:46:00 UTC,Paris,2408560,cath26,Catherine L'Hôte,2019-10-31 21:00:52 UTC,2022-01-18 18:41:00 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/35144745,https://static.inaturalist.org/photos/55385049/medium.jpeg,,"",,3,0,false,,"La Salle-Prunet, 48400 Florac-Trois-Rivières, France",44.3079749888,3.6189462815,244,,,,244,,open,false,,,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
35239800,99519745-771a-4048-8a40-4b340c9e584f,2019-10-30,2019-10-30,,UTC,1940167,rere_kiwi,Aurélie Sampéré,2019-11-03 15:35:59 UTC,2021-02-19 21:59:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35239800,https://inaturalist-open-data.s3.amazonaws.com/photos/55547287/medium.jpeg,,"",,6,0,false,2,"83130 La Garde, France",43.1198887114,6.0167815536,175,,,,175,,open,false,gps,gps,Anax porte-selle,Anax ephippiger,Vagrant Emperor,Insecta,94041
35484013,294aeb1b-5f91-4fcf-941a-fb55d9e3c8ee,Sat Nov 09 2019 12:19:52 GMT+0100 (GMT+1),2019-11-09,2019-11-09 11:19:52 UTC,Amsterdam,2424343,emulko,,2019-11-09 11:27:20 UTC,2022-11-30 08:58:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35484013,https://inaturalist-open-data.s3.amazonaws.com/photos/55955271/medium.jpg,,"","Probably female, found dead",2,0,false,3,"Via Trento, Genova, Liguria, IT",44.3967924407,8.9512033761,5,,,,5,,open,false,,,Дозорщик седлоносец,Anax ephippiger,Vagrant Emperor,Insecta,94041
35641217,d439e9b6-c65f-47c6-9d59-9c419871f4ba,2008/06/01 2:44 PM CEST,2008-06-01,2008-06-01 12:44:00 UTC,Paris,2243582,paulschrijvershof,Paul G. Schrijvershof,2019-11-13 14:25:09 UTC,2021-09-21 17:58:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35641217,https://inaturalist-open-data.s3.amazonaws.com/photos/56221736/medium.jpg,,"",,1,0,false,,"Pernik Municipality, Bulgarije",42.501,23.291,2304,,,,2304,,open,false,,,Дозорщик седлоносец,Anax ephippiger,Vagrant Emperor,Insecta,94041
35653275,70f03bca-168e-4f4d-b54c-1d63cd0701d6,2011/02/16 7:59 PM CET,2011-02-16,2011-02-16 18:59:00 UTC,Zagreb,12326,justbenice,Scott Young,2019-11-13 21:26:02 UTC,2019-11-25 15:36:30 UTC,research,,https://www.inaturalist.org/observations/35653275,https://static.inaturalist.org/photos/56242168/medium.jpeg,,"Anax ephippiger, Vagrant Emperor","",1,0,false,,"Abu Dhabi, United Arab Emirates",24.2721368988,55.7802222192,,,,,,,open,false,,,Zadellibel,Anax ephippiger,Vagrant Emperor,Insecta,94041
35653528,6fb5939a-241e-4de8-8354-c8b55e2fc758,2011/11/07 4:49 AM CET,2011-11-07,2011-11-07 03:49:00 UTC,Zagreb,12326,justbenice,Scott Young,2019-11-13 21:36:17 UTC,2019-11-13 21:40:39 UTC,research,,https://www.inaturalist.org/observations/35653528,https://static.inaturalist.org/photos/56242621/medium.jpeg,,"Anax ephippiger, Vagrant Emperor","",1,0,false,,Al Hili - Abu Dhabi - United Arab Emirates,24.2725334167,55.780418396,,,,,,,open,false,,,Zadellibel,Anax ephippiger,Vagrant Emperor,Insecta,94041
35653608,5447b3f3-b2bb-49ce-89e7-4f8834846eed,2012/02/09 9:06 AM CET,2012-02-09,2012-02-09 08:06:00 UTC,Zagreb,12326,justbenice,Scott Young,2019-11-13 21:39:12 UTC,2019-11-25 15:36:19 UTC,research,,https://www.inaturalist.org/observations/35653608,https://static.inaturalist.org/photos/56242842/medium.jpeg,,"Anax ephippiger, Vagrant Emperor","",1,0,false,,Al Hili - Abu Dhabi - United Arab Emirates,24.2725334167,55.780418396,,,,,,,open,false,,,Zadellibel,Anax ephippiger,Vagrant Emperor,Insecta,94041
35814349,0c64bde1-8fbe-40e3-bfa5-716d9a938e79,2015/03/25 7:43 AM CET,2015-03-25,2015-03-25 06:43:00 UTC,Zagreb,12326,justbenice,Scott Young,2019-11-18 12:31:19 UTC,2022-03-28 02:27:13 UTC,research,,https://www.inaturalist.org/observations/35814349,https://static.inaturalist.org/photos/56520878/medium.jpeg,,teneral,,2,0,false,,"Abu Dhabi, United Arab Emirates",24.1926111111,55.7098805556,,,,,,,open,false,,,Zadellibel,Anax ephippiger,Vagrant Emperor,Insecta,94041
